0, 114, 65, -83.47, -83.47
1, 114, 93, 44.03, -83.47
2, 114, 69, -75.89, -83.47
3, 114, 94, 97.16, -83.47
4, 114, 96, 66.25, -83.47
5, 114, 1, -16.6, -83.47
6, 114, 0, 0, -83.47
7, 114, 111, 74.73, -83.47
8, 114, 78, -122.8, -122.8
9, 114, 43, -113.77, -122.8
10, 114, 102, 32.75, -122.8
11, 114, 36, -108.88, -122.8
12, 114, 35, -204.02, -204.02
13, 114, 87, 62.12, -204.02
14, 114, 57, -140.05, -204.02
15, 114, 77, -219.06, -219.06
16, 114, 30, -133.1, -219.06
17, 114, 29, -120.77, -219.06
18, 114, 51, -225.23, -225.23
19, 114, 113, 72.66, -225.23
20, 114, 1, -7.2, -225.23
21, 114, 42, -41.68, -225.23
22, 114, 9, -103.43, -225.23
23, 114, 11, -70.41, -225.23
24, 114, 59, -206.19, -225.23
25, 114, 80, -66.65, -225.23
26, 114, 39, -161.21, -225.23
27, 114, 63, -129.84, -225.23
28, 114, 100, 46.41, -225.23
29, 114, 97, 98.24, -225.23
30, 114, 5, -42.51, -225.23
31, 114, 4, -33.28, -225.23
32, 114, 50, -105.52, -225.23
33, 114, 77, -78.12, -225.23
34, 114, 57, -74.05, -225.23
35, 114, 0, 0, -225.23
36, 114, 35, -32.79, -225.23
37, 114, 25, -115.89, -225.23
38, 114, 3, -11.61, -225.23
39, 114, 96, 58.65, -225.23
40, 114, 1, -4.44, -225.23
41, 114, 88, -113.17, -225.23
42, 114, 29, -211.32, -225.23
43, 114, 76, -55.17, -225.23
44, 114, 51, -216.92, -225.23
45, 114, 82, -2.48, -225.23
46, 114, 12, -85.78, -225.23
47, 114, 64, -138.72, -225.23
48, 114, 57, -135.98, -225.23
49, 114, 30, -152.68, -225.23
50, 114, 61, -223.58, -225.23
51, 114, 26, -143.7, -225.23
52, 114, 65, -50.13, -225.23
53, 114, 72, -84.68, -225.23
54, 114, 111, 91.58, -225.23
55, 114, 92, -139.18, -225.23
56, 114, 34, -115.58, -225.23
57, 114, 109, 108.84, -225.23
58, 114, 36, 8.51, -225.23
59, 114, 25, -42.01, -225.23
60, 114, 81, -131.41, -225.23
61, 114, 54, -38.19, -225.23
62, 114, 20, -200.21, -225.23
63, 114, 35, -222.07, -225.23
64, 114, 76, -145.13, -225.23
65, 114, 76, -113.22, -225.23
66, 114, 48, -69.06, -225.23
67, 114, 47, -122.27, -225.23
68, 114, 109, 44.47, -225.23
69, 114, 5, -49.53, -225.23
70, 114, 11, -69.92, -225.23
71, 114, 52, -81.6, -225.23
72, 114, 18, -216.62, -225.23
73, 114, 14, -89.68, -225.23
74, 114, 58, -102.7, -225.23
75, 114, 95, 29.56, -225.23
76, 114, 39, -162.13, -225.23
77, 114, 26, -104.04, -225.23
78, 114, 72, -133.15, -225.23
79, 114, 16, -58.28, -225.23
80, 114, 73, -192.61, -225.23
81, 114, 106, 71.27, -225.23
82, 114, 56, -116.61, -225.23
83, 114, 18, 61.43, -225.23
84, 114, 88, -2.65, -225.23
85, 114, 83, -26.01, -225.23
86, 114, 84, -27.03, -225.23
87, 114, 38, -39.55, -225.23
88, 114, 28, -157.53, -225.23
89, 114, 8, -51.2, -225.23
90, 114, 17, -55.85, -225.23
91, 114, 96, -50.58, -225.23
92, 114, 26, -132.77, -225.23
93, 114, 22, -65.16, -225.23
94, 114, 65, -200.32, -225.23
95, 114, 1, -6.71, -225.23
96, 114, 55, -200.51, -225.23
97, 114, 8, -72.34, -225.23
98, 114, 15, -133.76, -225.23
99, 114, 106, 97.64, -225.23
100, 114, 9, -71.72, -225.23
101, 114, 65, -141.58, -225.23
102, 114, 66, -185.39, -225.23
103, 114, 83, 25.47, -225.23
104, 114, 14, -71.07, -225.23
105, 114, 57, -34.84, -225.23
106, 114, 20, -110.83, -225.23
107, 114, 50, -175.98, -225.23
108, 114, 81, -123.34, -225.23
109, 114, 86, -155.55, -225.23
110, 114, 29, -267.65, -267.65
111, 114, 7, -10.32, -267.65
112, 114, 48, -158.95, -267.65
113, 114, 81, 37.84, -267.65
114, 114, 35, -121, -267.65
115, 114, 82, -91.17, -267.65
116, 114, 47, -279.65, -279.65
117, 114, 11, -51.2, -279.65
118, 114, 28, -63.52, -279.65
119, 114, 52, -84.32, -279.65
120, 114, 67, -125.12, -279.65
121, 114, 61, -100.89, -279.65
122, 114, 89, 103.91, -279.65
123, 114, 60, -191.46, -279.65
124, 114, 70, -125.1, -279.65
125, 114, 109, 59.59, -279.65
126, 114, 107, 64.09, -279.65
127, 114, 82, -41.22, -279.65
128, 114, 79, -124.61, -279.65
129, 114, 2, -13.82, -279.65
130, 114, 58, -93.8, -279.65
131, 114, 38, -171.3, -279.65
132, 114, 42, -162.13, -279.65
133, 114, 14, -95.67, -279.65
134, 114, 58, -109.93, -279.65
135, 114, 16, -86.4, -279.65
136, 114, 68, -144.68, -279.65
137, 114, 43, -134.44, -279.65
138, 114, 43, -209.13, -279.65
139, 114, 40, -210.03, -279.65
140, 114, 67, -109.07, -279.65
141, 114, 48, -91.62, -279.65
142, 114, 55, -274.51, -279.65
143, 114, 85, -3.26, -279.65
144, 114, 19, -156.97, -279.65
145, 114, 22, -145.9, -279.65
146, 114, 106, 99.7, -279.65
147, 114, 13, -45.22, -279.65
148, 114, 24, -33.59, -279.65
149, 114, 60, -149.3, -279.65
150, 114, 36, -248.38, -279.65
151, 114, 52, -145.97, -279.65
152, 114, 94, -13.25, -279.65
153, 114, 58, -43.34, -279.65
154, 114, 43, -100, -279.65
155, 114, 106, -18.44, -279.65
156, 114, 82, -120.42, -279.65
157, 114, 102, 68.29, -279.65
158, 114, 76, -36.71, -279.65
159, 114, 60, -105.04, -279.65
160, 114, 81, -95, -279.65
161, 114, 99, -51.72, -279.65
162, 114, 82, -14.79, -279.65
163, 114, 23, -125.5, -279.65
164, 114, 82, -101.03, -279.65
165, 114, 12, -28.32, -279.65
166, 114, 77, 66.47, -279.65
167, 114, 45, -101.39, -279.65
168, 114, 112, 67.38, -279.65
169, 114, 93, -84.19, -279.65
170, 114, 88, -41.37, -279.65
171, 114, 103, 98.35, -279.65
172, 114, 62, 28.19, -279.65
173, 114, 26, -183.66, -279.65
174, 114, 57, -160.4, -279.65
175, 114, 43, -22.67, -279.65
176, 114, 8, 4.76, -279.65
177, 114, 56, -166.53, -279.65
178, 114, 97, 58.3, -279.65
179, 114, 67, -31.94, -279.65
180, 114, 10, -25.54, -279.65
181, 114, 7, -59.68, -279.65
182, 114, 78, 75.98, -279.65
183, 114, 92, -26.33, -279.65
184, 114, 71, -112.53, -279.65
185, 114, 40, -189.25, -279.65
186, 114, 55, -113.67, -279.65
187, 114, 34, -184.59, -279.65
188, 114, 35, -220.15, -279.65
189, 114, 57, -168.56, -279.65
190, 114, 81, -23.71, -279.65
191, 114, 64, -88.58, -279.65
192, 114, 36, -218.34, -279.65
193, 114, 2, -11.76, -279.65
194, 114, 4, -3.79, -279.65
195, 114, 15, -100.73, -279.65
196, 114, 76, -139.1, -279.65
197, 114, 5, 7.57, -279.65
198, 114, 48, -154.38, -279.65
199, 114, 84, 15.26, -279.65
200, 114, 17, -126.22, -279.65
201, 114, 46, -221.83, -279.65
202, 114, 92, 19.44, -279.65
203, 114, 56, 13.15, -279.65
204, 114, 20, -38.08, -279.65
205, 114, 86, -12.14, -279.65
206, 114, 38, -170.97, -279.65
207, 114, 105, 76.81, -279.65
208, 114, 59, -123.46, -279.65
209, 114, 52, 17.46, -279.65
210, 114, 69, 7.6, -279.65
211, 114, 70, -79.45, -279.65
212, 114, 112, 49.18, -279.65
213, 114, 54, -14.2, -279.65
214, 114, 41, -234.55, -279.65
215, 114, 10, -36.05, -279.65
216, 114, 53, -27.9, -279.65
217, 114, 67, -171.16, -279.65
218, 114, 94, -73.4, -279.65
219, 114, 57, 6.62, -279.65
220, 114, 100, -24.44, -279.65
221, 114, 46, -84.49, -279.65
222, 114, 70, -87.96, -279.65
223, 114, 90, 20.91, -279.65
224, 114, 46, -84.57, -279.65
225, 114, 100, 55.18, -279.65
226, 114, 95, 0.14, -279.65
227, 114, 69, -180.5, -279.65
228, 114, 86, -95.41, -279.65
229, 114, 101, 85.41, -279.65
230, 114, 10, -61.62, -279.65
231, 114, 68, -27.17, -279.65
232, 114, 27, -128.21, -279.65
233, 114, 62, -275.71, -279.65
234, 114, 67, -97.1, -279.65
235, 114, 51, -34.48, -279.65
236, 114, 41, -248.26, -279.65
237, 114, 83, -89.17, -279.65
238, 114, 16, -176.28, -279.65
239, 114, 84, 22.94, -279.65
240, 114, 39, -211.99, -279.65
241, 114, 16, -117.1, -279.65
242, 114, 30, -166.51, -279.65
243, 114, 27, -87.95, -279.65
244, 114, 110, 68.11, -279.65
245, 114, 1, 13.1, -279.65
246, 114, 60, -35.16, -279.65
247, 114, 93, 2.94, -279.65
248, 114, 91, -12.19, -279.65
249, 114, 31, -113.53, -279.65
250, 114, 88, -88.92, -279.65
251, 114, 101, -129.22, -279.65
252, 114, 87, 19.86, -279.65
253, 114, 70, 30.21, -279.65
254, 114, 82, -38.86, -279.65
255, 114, 48, -153.22, -279.65
256, 114, 87, -46.62, -279.65
257, 114, 64, -172.2, -279.65
258, 114, 65, -70.46, -279.65
259, 114, 105, 43.59, -279.65
260, 114, 60, -40.89, -279.65
261, 114, 33, -172.67, -279.65
262, 114, 59, -164.85, -279.65
263, 114, 58, -25.75, -279.65
264, 114, 13, 3.69, -279.65
265, 114, 25, -63.62, -279.65
266, 114, 83, -62.98, -279.65
267, 114, 63, -90.63, -279.65
268, 114, 35, -71.89, -279.65
269, 114, 106, 39.41, -279.65
270, 114, 63, 5.36, -279.65
271, 114, 25, -108.81, -279.65
272, 114, 36, -148.38, -279.65
273, 114, 58, -227.43, -279.65
274, 114, 35, -246.56, -279.65
275, 114, 103, -27.09, -279.65
276, 114, 5, -52.87, -279.65
277, 114, 64, -49.99, -279.65
278, 114, 11, -74.48, -279.65
279, 114, 41, -155.14, -279.65
280, 114, 97, 13.61, -279.65
281, 114, 48, -170.25, -279.65
282, 114, 12, -110.58, -279.65
283, 114, 48, -160.81, -279.65
284, 114, 73, -110.96, -279.65
285, 114, 70, -5.68, -279.65
286, 114, 107, 45.18, -279.65
287, 114, 7, -7.35, -279.65
288, 114, 42, -124.06, -279.65
289, 114, 79, -214.36, -279.65
290, 114, 25, -119.19, -279.65
291, 114, 12, -102.76, -279.65
292, 114, 80, -103.39, -279.65
293, 114, 64, -170.61, -279.65
294, 114, 64, -220.34, -279.65
295, 114, 59, -94.04, -279.65
296, 114, 88, -15.94, -279.65
297, 114, 66, -163.81, -279.65
298, 114, 39, -79.35, -279.65
299, 114, 0, 0, -279.65
300, 114, 89, -28.73, -279.65
301, 114, 32, -85.93, -279.65
302, 114, 54, -226.09, -279.65
303, 114, 49, -71.23, -279.65
304, 114, 2, -8.96, -279.65
305, 114, 69, -214.92, -279.65
306, 114, 50, -146.21, -279.65
307, 114, 48, -208.89, -279.65
308, 114, 106, 123.54, -279.65
309, 114, 48, -201.48, -279.65
310, 114, 3, -15.37, -279.65
311, 114, 74, -2.25, -279.65
312, 114, 77, -35.49, -279.65
313, 114, 63, -121.9, -279.65
314, 114, 26, -192.19, -279.65
315, 114, 50, -107.96, -279.65
316, 114, 77, -56.41, -279.65
317, 114, 9, -86.16, -279.65
318, 114, 90, -14.25, -279.65
319, 114, 44, -152.13, -279.65
320, 114, 0, 0, -279.65
321, 114, 81, -104.2, -279.65
322, 114, 98, -89.77, -279.65
323, 114, 37, -106.26, -279.65
324, 114, 72, 52.75, -279.65
325, 114, 46, -37.68, -279.65
326, 114, 14, -103.54, -279.65
327, 114, 112, 68.56, -279.65
328, 114, 31, -107.29, -279.65
329, 114, 64, -115.72, -279.65
330, 114, 86, 11.58, -279.65
331, 114, 105, 73.85, -279.65
332, 114, 89, -41.36, -279.65
333, 114, 14, -72.84, -279.65
334, 114, 38, -196.59, -279.65
335, 114, 7, -24.66, -279.65
336, 114, 90, 30.93, -279.65
337, 114, 11, -102.98, -279.65
338, 114, 25, -72.45, -279.65
339, 114, 62, -306.8, -306.8
340, 114, 71, -13.05, -306.8
341, 114, 40, -32.85, -306.8
342, 114, 13, -102.96, -306.8
343, 114, 30, -56.53, -306.8
344, 114, 86, -81.2, -306.8
345, 114, 9, -33.08, -306.8
346, 114, 101, 72.19, -306.8
347, 114, 17, -55.99, -306.8
348, 114, 79, -15.32, -306.8
349, 114, 16, -156.8, -306.8
350, 114, 84, -32.68, -306.8
351, 114, 59, -40.03, -306.8
352, 114, 35, -204.13, -306.8
353, 114, 30, -101.34, -306.8
354, 114, 34, -35.75, -306.8
355, 114, 5, -30.32, -306.8
356, 114, 66, -213.56, -306.8
357, 114, 84, -36.62, -306.8
358, 114, 81, 47.72, -306.8
359, 114, 98, 35.38, -306.8
360, 114, 7, -99.8, -306.8
361, 114, 75, -146.24, -306.8
362, 114, 92, -29.9, -306.8
363, 114, 39, -216.47, -306.8
364, 114, 11, -92.94, -306.8
365, 114, 6, -67.9, -306.8
366, 114, 45, -224.1, -306.8
367, 114, 31, -229.82, -306.8
368, 114, 30, -212.3, -306.8
369, 114, 90, 81.37, -306.8
370, 114, 66, -148.98, -306.8
371, 114, 22, -20.64, -306.8
372, 114, 76, -9.98, -306.8
373, 114, 70, 51.7, -306.8
374, 114, 93, 3.63, -306.8
375, 114, 104, 50.83, -306.8
376, 114, 101, -22.44, -306.8
377, 114, 44, -199.47, -306.8
378, 114, 79, -199.66, -306.8
379, 114, 109, 100.8, -306.8
380, 114, 81, -25.55, -306.8
381, 114, 89, -7.1, -306.8
382, 114, 7, -12.44, -306.8
383, 114, 91, -65.18, -306.8
384, 114, 102, -29.77, -306.8
385, 114, 57, -152.29, -306.8
386, 114, 10, -54.44, -306.8
387, 114, 104, 66.57, -306.8
388, 114, 97, -21.75, -306.8
389, 114, 93, -20.23, -306.8
390, 114, 108, -42.13, -306.8
391, 114, 100, 85.36, -306.8
392, 114, 94, 89.06, -306.8
393, 114, 9, -111.13, -306.8
394, 114, 48, -241.77, -306.8
395, 114, 17, -152.41, -306.8
396, 114, 76, -26.7, -306.8
397, 114, 40, -99.94, -306.8
398, 114, 28, -89.45, -306.8
399, 114, 57, -220.05, -306.8
400, 114, 20, -98.17, -306.8
401, 114, 15, -12.71, -306.8
402, 114, 18, -46.06, -306.8
403, 114, 88, -75.4, -306.8
404, 114, 14, -166.45, -306.8
405, 114, 44, 13.52, -306.8
406, 114, 61, -125.94, -306.8
407, 114, 21, -58.3, -306.8
408, 114, 74, -120.71, -306.8
409, 114, 101, 104.47, -306.8
410, 114, 89, 29.72, -306.8
411, 114, 64, -91.1, -306.8
412, 114, 42, -91.01, -306.8
413, 114, 62, -321.02, -321.02
414, 114, 97, 35.34, -321.02
415, 114, 0, 0, -321.02
416, 114, 10, -55.11, -321.02
417, 114, 78, 6.02, -321.02
418, 114, 94, -102.85, -321.02
419, 114, 2, -6.57, -321.02
420, 114, 77, -120.5, -321.02
421, 114, 95, -17, -321.02
422, 114, 50, -134.12, -321.02
423, 114, 5, -46.88, -321.02
424, 114, 42, -163.27, -321.02
425, 114, 76, -18.49, -321.02
426, 114, 42, -186.21, -321.02
427, 114, 15, -59.36, -321.02
428, 114, 57, -229.16, -321.02
429, 114, 31, -99.9, -321.02
430, 114, 112, 58.84, -321.02
431, 114, 54, -94.78, -321.02
432, 114, 6, -77.45, -321.02
433, 114, 96, 147.36, -321.02
434, 114, 60, -225.27, -321.02
435, 114, 104, 30.32, -321.02
436, 114, 104, 89.12, -321.02
437, 114, 102, 98.28, -321.02
438, 114, 0, 0, -321.02
439, 114, 0, 0, -321.02
440, 114, 67, 27.31, -321.02
441, 114, 79, 32.62, -321.02
442, 114, 73, -109.37, -321.02
443, 114, 13, -136.73, -321.02
444, 114, 66, -63.03, -321.02
445, 114, 4, -47.54, -321.02
446, 114, 75, -108.27, -321.02
447, 114, 55, 1.18, -321.02
448, 114, 105, 89.36, -321.02
449, 114, 86, -14.94, -321.02
450, 114, 18, -125.5, -321.02
451, 114, 77, 189.7, -321.02
452, 114, 41, -103.54, -321.02
453, 114, 28, -77.26, -321.02
454, 114, 3, -41.65, -321.02
455, 114, 32, -17.75, -321.02
456, 114, 81, -58.11, -321.02
457, 114, 95, 106.35, -321.02
458, 114, 63, -29.67, -321.02
459, 114, 90, 79.84, -321.02
460, 114, 57, -279.35, -321.02
461, 114, 90, -73.02, -321.02
462, 114, 52, -27.87, -321.02
463, 114, 72, 28.39, -321.02
464, 114, 31, -130.92, -321.02
465, 114, 98, -31.95, -321.02
466, 114, 63, -60.01, -321.02
467, 114, 60, -18.39, -321.02
468, 114, 4, -0.99, -321.02
469, 114, 78, 70.73, -321.02
470, 114, 52, 1.69, -321.02
471, 114, 7, -103.19, -321.02
472, 114, 44, -161.09, -321.02
473, 114, 85, 2.57, -321.02
474, 114, 78, -165.49, -321.02
475, 114, 83, -32.37, -321.02
476, 114, 101, -3.91, -321.02
477, 114, 106, 19.15, -321.02
478, 114, 19, -146.68, -321.02
479, 114, 63, -102.79, -321.02
480, 114, 93, 21.16, -321.02
481, 114, 76, -27.66, -321.02
482, 114, 90, 17.59, -321.02
483, 114, 71, -146.45, -321.02
484, 114, 79, -64.92, -321.02
485, 114, 91, -0.14, -321.02
486, 114, 107, 77.06, -321.02
487, 114, 112, 87.73, -321.02
488, 114, 43, -179.78, -321.02
489, 114, 107, -5.87, -321.02
490, 114, 100, 89.01, -321.02
491, 114, 34, -234.15, -321.02
492, 114, 26, -136.07, -321.02
493, 114, 53, -70.55, -321.02
494, 114, 9, -32.14, -321.02
495, 114, 32, -263.64, -321.02
496, 114, 66, 50.84, -321.02
497, 114, 99, -27.42, -321.02
498, 114, 29, -152.9, -321.02
499, 114, 86, -100.8, -321.02
500, 114, 11, 36.57, -321.02
501, 114, 102, 18.99, -321.02
502, 114, 73, 19.58, -321.02
503, 114, 108, 34.51, -321.02
504, 114, 25, -184.06, -321.02
505, 114, 62, 19.12, -321.02
506, 114, 58, -228.55, -321.02
507, 114, 18, -85.71, -321.02
508, 114, 33, -125.23, -321.02
509, 114, 1, -12.3, -321.02
510, 114, 43, -129.32, -321.02
511, 114, 97, 80.52, -321.02
512, 114, 62, -228.37, -321.02
513, 114, 101, 106.03, -321.02
514, 114, 108, 60.25, -321.02
515, 114, 86, -14.63, -321.02
516, 114, 47, -149.28, -321.02
517, 114, 57, -154.57, -321.02
518, 114, 37, -197.21, -321.02
519, 114, 42, -179.56, -321.02
520, 114, 48, -126.44, -321.02
521, 114, 86, 14.64, -321.02
522, 114, 49, -79.66, -321.02
523, 114, 9, -70.07, -321.02
524, 114, 68, -211.4, -321.02
525, 114, 72, -68.51, -321.02
526, 114, 52, -165.85, -321.02
527, 114, 52, -101.16, -321.02
528, 114, 40, -64.83, -321.02
529, 114, 95, -29.25, -321.02
530, 114, 65, -97.88, -321.02
531, 114, 39, -280.04, -321.02
532, 114, 108, 127.49, -321.02
533, 114, 19, -93.84, -321.02
534, 114, 62, -202.82, -321.02
535, 114, 9, 2.87, -321.02
536, 114, 59, -83.36, -321.02
537, 114, 20, -183.88, -321.02
538, 114, 35, -78.73, -321.02
539, 114, 45, -81.82, -321.02
540, 114, 81, 91.65, -321.02
541, 114, 113, 87.76, -321.02
542, 114, 24, 76.5, -321.02
543, 114, 45, -158.8, -321.02
544, 114, 15, -118.9, -321.02
545, 114, 4, -23.55, -321.02
546, 114, 4, -3.08, -321.02
547, 114, 70, 11.67, -321.02
548, 114, 111, 88.77, -321.02
549, 114, 55, -159.37, -321.02
550, 114, 88, -138.25, -321.02
551, 114, 74, -85.08, -321.02
552, 114, 99, -21.67, -321.02
553, 114, 78, -115.22, -321.02
554, 114, 28, -117.83, -321.02
555, 114, 90, 64.67, -321.02
556, 114, 82, -73.34, -321.02
557, 114, 108, 140.61, -321.02
558, 114, 76, -178.47, -321.02
559, 114, 104, 92.5, -321.02
560, 114, 30, -135.52, -321.02
561, 114, 67, -46.72, -321.02
562, 114, 47, -110.66, -321.02
563, 114, 107, 77.52, -321.02
564, 114, 54, -209.87, -321.02
565, 114, 112, 62.82, -321.02
566, 114, 13, -21.96, -321.02
567, 114, 80, -144.63, -321.02
568, 114, 86, 34.42, -321.02
569, 114, 102, 33.37, -321.02
570, 114, 53, -85.05, -321.02
571, 114, 3, -27.81, -321.02
572, 114, 34, -93.85, -321.02
573, 114, 26, -200.86, -321.02
574, 114, 56, -93.76, -321.02
575, 114, 26, -137.17, -321.02
576, 114, 114, 82.66, -321.02
577, 114, 6, -61.86, -321.02
578, 114, 102, 53.5, -321.02
579, 114, 24, -154.47, -321.02
580, 114, 108, 57.68, -321.02
581, 114, 76, -12.32, -321.02
582, 114, 69, -71.55, -321.02
583, 114, 79, -161, -321.02
584, 114, 93, 42.5, -321.02
585, 114, 61, -109.82, -321.02
586, 114, 70, 33.38, -321.02
587, 114, 75, -57.72, -321.02
588, 114, 52, -81.07, -321.02
589, 114, 17, -13.43, -321.02
590, 114, 50, -195.86, -321.02
591, 114, 101, 176.35, -321.02
592, 114, 21, -73.61, -321.02
593, 114, 3, -30.11, -321.02
594, 114, 62, -70.72, -321.02
595, 114, 73, -63.79, -321.02
596, 114, 43, -275.77, -321.02
597, 114, 22, -53.14, -321.02
598, 114, 42, -61.71, -321.02
599, 114, 20, -188.08, -321.02
600, 114, 13, -121.75, -321.02
601, 114, 112, 41.65, -321.02
602, 114, 56, -229.65, -321.02
603, 114, 114, 82.66, -321.02
604, 114, 104, 26.39, -321.02
605, 114, 65, 31.84, -321.02
606, 114, 106, -18.15, -321.02
607, 114, 16, -97.52, -321.02
608, 114, 73, -53.2, -321.02
609, 114, 97, 1.02, -321.02
610, 114, 4, -11.26, -321.02
611, 114, 78, -152.97, -321.02
612, 114, 98, -111.12, -321.02
613, 114, 92, 70.38, -321.02
614, 114, 0, 0, -321.02
615, 114, 43, -205.6, -321.02
616, 114, 60, -136.36, -321.02
617, 114, 45, -106.79, -321.02
618, 114, 55, 42.46, -321.02
619, 114, 39, -189.58, -321.02
620, 114, 22, -112.98, -321.02
621, 114, 106, 58.41, -321.02
622, 114, 60, -102.53, -321.02
623, 114, 61, -63.39, -321.02
624, 114, 94, -45.61, -321.02
625, 114, 90, -30.29, -321.02
626, 114, 68, -136.74, -321.02
627, 114, 108, 59.57, -321.02
628, 114, 90, 53.13, -321.02
629, 114, 102, 79.28, -321.02
630, 114, 58, -128.89, -321.02
631, 114, 100, -13.64, -321.02
632, 114, 15, -117.26, -321.02
633, 114, 112, 83.72, -321.02
634, 114, 65, -129, -321.02
635, 114, 91, -44.08, -321.02
636, 114, 26, -181.21, -321.02
